# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -19987 9 20 1048579 16656588 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/2014/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_WITHIN_SAME_TREE -19987 9 20 1048579 15656404 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -19987 9 20 1048579 15656405 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_WITHIN_SAME_TREE -19987 8 20 1048579 19933849 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_FIRST_OCCURRENCE 20567 8 20 1048579 20204169 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_WITHIN_SAME_TREE -20567 8 20 1048579 20202143 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_WITHIN_SAME_TREE -20567 9 20 1048579 15950771 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_WITHIN_SAME_TREE -20567 9 20 1048579 15950769 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_FIRST_OCCURRENCE 20483 8 20 1048579 20717948 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_WITHIN_SAME_TREE -20483 9 20 1048579 16072049 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_WITHIN_SAME_TREE -20483 9 20 1048579 16072048 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_WITHIN_SAME_TREE -20483 8 20 1048579 20717930 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_FIRST_OCCURRENCE 12367 5 20 1048579 19419561 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416833 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19417327 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416871 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416881 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416914 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416826 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19417312 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419576 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416897 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19412595 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19417344 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419601 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419596 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419591 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419586 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419581 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419571 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419566 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19416864 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19419556 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 1048579 19412180 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.txt
DUPTYPE_FIRST_OCCURRENCE 20517 8 22 1048579 19904472 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 1048579 21738886 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 1048579 19903698 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 1048579 21735922 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 1048579 16443607 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 1048579 16443608 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 1048579 14934024 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 1048579 14934026 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_FIRST_OCCURRENCE 10393 5 23 1048579 19424077 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/index.cab46b7fcbb6.js
DUPTYPE_WITHIN_SAME_TREE -10393 5 23 1048579 19423520 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/index.js
DUPTYPE_FIRST_OCCURRENCE 9825 4 24 1048579 19758553 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_WITHIN_SAME_TREE -9825 5 24 1048579 3489609 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_WITHIN_SAME_TREE -9825 5 24 1048579 3489607 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.json
DUPTYPE_WITHIN_SAME_TREE -9825 4 24 1048579 19755827 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.json
DUPTYPE_FIRST_OCCURRENCE 16271 7 26 1048579 19432643 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/edx/overrides/_badges.195cb6a08469.scss
DUPTYPE_WITHIN_SAME_TREE -16271 7 26 1048579 19430112 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/edx/overrides/_badges.scss
DUPTYPE_FIRST_OCCURRENCE 13735 6 26 1048579 19433091 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_mixins.26b1f3611c54.scss
DUPTYPE_WITHIN_SAME_TREE -13735 6 26 1048579 19430030 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_mixins.scss
DUPTYPE_FIRST_OCCURRENCE 20519 8 28 1048579 19904470 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_WITHIN_SAME_TREE -20519 8 28 1048579 19903623 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_WITHIN_SAME_TREE -20519 9 28 1048579 14934025 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_WITHIN_SAME_TREE -20519 9 28 1048579 14934023 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_FIRST_OCCURRENCE 20495 8 30 1048579 19904429 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 13571798 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 10 30 1048579 15868912 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 10 30 1048579 15868910 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 13571796 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 1048579 19903084 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 14795082 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 14795084 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 1048579 19853810 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 1048579 19857013 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 19982292 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 1048579 19979567 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_FIRST_OCCURRENCE 20578 8 31 1048579 19982302 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_WITHIN_SAME_TREE -20578 8 31 1048579 19978840 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_WITHIN_SAME_TREE -20578 9 31 1048579 15860448 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_WITHIN_SAME_TREE -20578 9 31 1048579 15860434 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_FIRST_OCCURRENCE 19996 8 31 1048579 21793318 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 1048579 16561785 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 1048579 16561787 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 1048579 21791537 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 1048579 19982301 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 1048579 15860447 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 1048579 15860433 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 1048579 19978791 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_FIRST_OCCURRENCE 13729 6 31 1048579 19433089 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_components.32aa0b7f225f.scss
DUPTYPE_WITHIN_SAME_TREE -13729 6 31 1048579 19430027 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_components.scss
DUPTYPE_FIRST_OCCURRENCE 13755 6 32 1048579 19433094 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/example-theme/fonts.c8a033ccef04.scss
DUPTYPE_WITHIN_SAME_TREE -13755 6 32 1048579 19430094 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/example-theme/fonts.scss
DUPTYPE_FIRST_OCCURRENCE 20581 8 32 1048579 19982306 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_WITHIN_SAME_TREE -20581 8 32 1048579 19979257 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_WITHIN_SAME_TREE -20581 9 32 1048579 15860438 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_WITHIN_SAME_TREE -20581 9 32 1048579 15860452 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_FIRST_OCCURRENCE 20652 8 32 1048579 19920765 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_WITHIN_SAME_TREE -20652 9 32 1048579 15075862 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -20652 9 32 1048579 15075895 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_WITHIN_SAME_TREE -20652 8 32 1048579 19915832 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_FIRST_OCCURRENCE 20577 8 32 1048579 19982300 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_WITHIN_SAME_TREE -20577 9 32 1048579 15860446 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_WITHIN_SAME_TREE -20577 9 32 1048579 15860432 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_WITHIN_SAME_TREE -20577 8 32 1048579 19978789 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_FIRST_OCCURRENCE 20047 8 32 1048579 21023551 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 1048579 19920771 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 1048579 21023491 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 1048579 16093445 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 1048579 19916596 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 1048579 16093444 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 1048579 15356970 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 1048579 15356988 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_FIRST_OCCURRENCE 5177 3 32 1048579 19503727 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_WITHIN_SAME_TREE -5177 6 32 1048579 19500779 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5177 3 32 1048579 19501312 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5177 6 32 1048579 19502951 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_FIRST_OCCURRENCE 20598 8 33 1048579 19982293 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.b2d00e06b1e1.xml
